precio,descuento,stock,visualizaciones,rating,num_reviews,dias_desde_lanzamiento,clicks,categoria,temporada,ventas
75.1251284171186,12.72125005089952,493,86,4.75065928007358,24,93,55,Electronica,Otoño,66.12563582058452
67.78294991516498,12.189600986126164,56,107,4.874097788770133,26,211,54,Deportes,Otoño,70.66801604352572
89.2342200946933,10.004364079976684,376,92,2.0090565326207397,21,223,42,Ropa,Primavera,23.13714357488043
139.44714550063136,2.0734981811449913,430,127,2.662939795121304,22,190,52,Electronica,Otoño,0.0
176.33679994108323,0.29178407695591657,0,101,1.7666829906515447,21,140,54,Electronica,Verano,0.0
106.98024412082212,7.364959904645598,349,103,2.9779091312843837,19,170,43,Deportes,Primavera,7.80496955963552
137.16961876283173,7.638520471380575,67,99,3.320756588047412,25,289,54,Electronica,Otoño,0.0
121.32794498682046,21.889831377381366,182,90,2.759161243426078,17,291,49,Electronica,Primavera,56.582387583755796
128.73166539816395,4.721120319839808,44,113,2.98851918338311,28,232,57,Ropa,Verano,46.47801962638206
138.19091968768672,20.772649019098196,105,121,3.657036163343715,14,108,58,Ropa,Invierno,54.97813741274427
170.04506314784888,21.910058998652232,96,102,2.4599046540510825,18,17,43,Ropa,Verano,41.30833050198488
25.807047783163366,13.791514827328598,231,93,4.193722335217502,20,242,52,Deportes,Verano,80.63560288792573
155.09973987423425,3.529605131623841,387,90,4.141660804940215,29,90,49,Hogar,Invierno,12.24959754412295
56.29661116200606,21.585288358848818,201,88,1.757584345055085,20,270,44,Ropa,Invierno,87.57417698463198
46.902362509966466,27.40941753860533,216,85,2.7457611319353576,16,340,52,Electronica,Verano,65.99703082313033
118.76682192337988,10.985383625314531,318,105,4.729036988428794,21,82,46,Ropa,Verano,40.59028234503261
28.18537815635355,22.762193319060792,38,117,1.5227625349723035,15,3,47,Electronica,Primavera,103.82127658536595
178.2120969922765,22.25756153901182,469,106,1.1486868678129998,14,324,53,Electronica,Verano,0.0
129.17730468974105,1.6212650255883432,346,85,3.581291435822949,27,342,49,Electronica,Verano,0.0
147.4491080560914,1.6712299677985765,349,107,3.514060432885661,20,196,29,Ropa,Otoño,0.0
13.064549272053197,20.298532226602184,280,109,2.9653372966774443,15,52,48,Hogar,Primavera,118.59507743098925
122.94205709455808,24.927229992470426,446,103,4.574677208943328,17,356,45,Electronica,Verano,58.817615342788656
115.78918655491485,27.616857099525557,138,97,3.3803273627516113,14,224,47,Electronica,Otoño,91.5685111520758
40.20233238749732,4.2498936977223245,56,86,3.490808914652084,24,240,55,Electronica,Otoño,87.9531241641852
39.083397873706886,17.50170624580799,393,105,4.355450688945102,25,97,46,Electronica,Verano,130.81727135850156
142.15061046647307,8.46159261966707,158,81,1.1256403239547725,26,357,49,Hogar,Primavera,22.277551143756597
70.5656210125565,6.681026012490442,308,99,3.8827348422611694,15,341,44,Hogar,Verano,40.82259974757345
141.47435615104573,22.15165657586039,375,89,1.347387906229351,22,268,39,Ropa,Otoño,0.0
115.3328174463767,12.395756349663227,211,118,2.5334752086585848,20,65,49,Hogar,Verano,26.126617123252323
83.90060908339747,13.130763260060954,130,113,3.0441339371094402,19,311,50,Hogar,Primavera,53.73244429008888
185.77517302665737,25.33203783019846,52,97,3.759711610280043,20,362,51,Electronica,Verano,28.03473996854001
169.9172994134161,7.160542344313633,339,90,1.276242278850249,27,239,63,Ropa,Primavera,0.0
77.90553766980348,15.850271332192081,199,90,4.161427338956599,23,53,54,Ropa,Invierno,103.84356375324948
18.282378121817707,24.83131141914566,423,117,3.6591459386408296,14,275,42,Deportes,Otoño,119.10653265089144
67.90593394810853,3.9566640979123124,226,108,1.6608467167448455,27,197,48,Ropa,Invierno,48.54192992675582
85.65527956441639,17.885489144104714,419,107,3.5373304851801817,25,235,59,Electronica,Otoño,82.65141932903823
143.94217778575882,25.11570262396863,455,94,3.8588585460976974,23,115,49,Electronica,Invierno,76.93932034846456
199.11811158646333,22.933966275303582,474,103,2.9292927433161267,14,133,51,Deportes,Verano,1.1212123079005387
77.62382448631732,26.534463311118795,223,100,2.7565849306518135,18,218,53,Electronica,Verano,118.915437180477
154.88408461923242,0.9769259700470478,261,108,4.111518973352847,17,70,41,Deportes,Invierno,2.4835164943466266
122.70361414682202,20.74368435932541,224,102,4.427012079221733,25,273,64,Hogar,Verano,95.20689931224175
141.42334175303364,6.118095231196595,103,109,1.0493913670494157,18,60,52,Hogar,Verano,0.0
38.71421594613524,16.710561842390142,259,121,1.2435311441414547,20,27,42,Deportes,Primavera,50.27873239163716
85.78649561796975,23.243366962842664,81,90,4.376289608285145,12,305,44,Deportes,Otoño,67.8171571395145
55.76262056748865,12.605743952624213,350,89,4.746674577624051,13,279,54,Electronica,Invierno,71.61968749718663
75.25664266918173,21.126111321074653,296,107,2.750627415773424,19,278,46,Ropa,Invierno,48.18744428550307
107.4943492978104,25.21232094078562,370,106,3.1702685111873863,23,300,45,Ropa,Primavera,81.1094022616319
136.6586645311736,28.37156069593034,21,100,1.4120428519778003,16,225,54,Ropa,Verano,45.80366315476551
30.122612160794628,16.352793155529085,188,114,2.16434738227816,20,190,51,Hogar,Invierno,69.99191993990365
34.87004062617534,9.482997915004402,165,108,3.8508766581212743,23,308,52,Deportes,Primavera,101.12573601898688
71.17631522897852,11.700784600398794,355,86,2.9380271886484977,25,93,49,Hogar,Verano,31.164665714706352
135.6972239665863,25.96790802370225,199,105,4.253362883916534,26,110,55,Ropa,Verano,75.93717005217742
170.8361828014372,7.209498920273941,374,103,2.110415875333031,24,106,53,Electronica,Primavera,0.0
115.11889551137554,26.49793201600771,373,102,2.712244034460235,23,163,58,Hogar,Verano,94.62193076331394
172.3459726296559,1.7350873056640037,366,104,4.252412778573271,22,32,50,Ropa,Otoño,19.868754067087714
83.11918414239462,29.139764950264794,116,77,4.400421242460013,20,207,49,Ropa,Primavera,103.33285076669854
70.18970045249215,3.573216694780945,256,94,2.6979459381681306,27,102,43,Deportes,Otoño,69.81194789682802
77.31028836241892,26.50167169497441,67,98,2.8357550676739076,16,297,53,Ropa,Verano,114.74587837513192
42.50554754896882,16.223150341958814,32,101,1.947733730254555,17,244,47,Deportes,Primavera,89.48560730504738
167.53140055535917,16.839832430514843,329,90,2.7020544503419015,22,26,46,Electronica,Verano,77.23783980747828
74.34746072372205,29.41967862141275,187,104,2.989608991295926,22,15,45,Deportes,Primavera,98.46357911615868
114.95031430587389,28.540863300467876,349,87,2.225739719505463,19,126,40,Deportes,Invierno,57.60442194231488
119.92477894067827,23.958244395496646,319,109,1.4928676997521988,23,143,40,Deportes,Invierno,42.44317447142186
109.09128128549314,19.547503431300118,453,85,2.4505009464606875,14,181,45,Electronica,Verano,32.29731450055256
10.51073226912093,20.331041601409645,204,115,3.419545089952803,29,24,51,Deportes,Primavera,112.03334545366388
197.78562966373582,4.004055841405519,170,108,1.5702188748553927,21,143,53,Deportes,Otoño,0.0
182.01489937570588,14.022159823619127,479,104,4.374732032575253,22,315,60,Hogar,Invierno,27.2210223844173
49.450813627301656,12.874974016549796,24,101,3.175900118689192,20,243,44,Hogar,Primavera,57.69113929983099
65.57298843056071,3.0572737490921176,366,100,2.2682000959328463,24,324,57,Ropa,Verano,34.8402772607748
108.80192908377185,0.3398531257093629,321,91,2.9365374858261664,18,172,49,Electronica,Primavera,0.0
181.3631608055274,0.4880492292259253,488,102,1.8737548617062245,32,248,48,Hogar,Verano,0.0
196.88986813322742,22.1239973041323,84,94,2.191889671709887,20,24,41,Ropa,Otoño,0.0
58.93299218927579,13.423680366501491,340,83,1.7672771705348693,25,47,51,Electronica,Primavera,48.593426903740706
117.22821815570852,14.717238527645643,19,95,2.841004571889952,21,14,57,Ropa,Otoño,54.33332383437037
163.32404998606404,7.606698289695202,452,97,2.4431542646364197,18,30,33,Hogar,Verano,17.267326148320986
84.93031025102721,16.22514998761568,184,99,2.389626122137776,24,214,52,Ropa,Primavera,52.7289317911518
148.90387681046585,3.8162117610988586,376,101,4.564876274690484,21,27,56,Deportes,Invierno,13.335151342049059
40.60311274155082,4.906491765091631,159,106,2.186565678752992,24,305,53,Ropa,Primavera,63.72059369884989
124.13272788838208,24.52932099405403,11,119,1.8016259248895037,24,260,57,Hogar,Verano,64.00797356164503
174.51424707762027,0.8228805924401128,177,124,1.61492140742675,19,179,55,Ropa,Otoño,0.0
196.86910574867557,27.48040536990161,485,94,1.0295820503134299,19,363,51,Deportes,Primavera,0.0
25.079500171822986,10.145637724278982,305,100,2.2754669598410198,17,233,45,Deportes,Primavera,64.15691098966856
91.38598219318035,27.964751689688875,420,111,3.5542397426292,19,34,42,Electronica,Otoño,85.19717586235184
48.86314331382126,1.9109639294859937,173,79,3.5933722665279233,18,155,59,Deportes,Otoño,61.479052755580966
95.62093319855961,9.381002636757868,431,106,4.963926915285544,23,161,42,Hogar,Primavera,48.17740963091666
114.07507879948226,17.79506830452456,218,85,4.666666020977331,21,175,37,Ropa,Invierno,98.47331798797123
27.732074970265945,28.134145247060882,201,95,1.5701751214825608,19,140,60,Hogar,Invierno,99.82306490016566
66.4035473413291,2.7001060099252907,282,108,4.40304241702912,17,134,51,Hogar,Verano,35.31427813138531
186.24100562890803,24.275791356320262,374,96,1.3620602220112716,19,252,40,Hogar,Invierno,28.654813135075734
118.11070897173711,18.390717639094497,245,88,2.726466044765839,20,28,51,Deportes,Invierno,47.310077801972426
96.90827952948626,19.200241633506707,369,93,3.0090224379396426,16,151,47,Electronica,Otoño,62.65003582265673
153.16993825164175,29.76927303913028,182,106,4.78220540056904,21,19,55,Hogar,Invierno,50.906973985671186
150.9538088499871,9.632484421771357,150,86,3.2753705740502252,22,277,55,Hogar,Verano,25.448291257977104
19.230016240411068,10.805639136597868,34,112,4.217077302421766,26,82,42,Electronica,Verano,94.7056939504546
144.65250513412175,16.075616257255554,158,94,4.886881967338732,21,215,39,Hogar,Invierno,72.9832343523905
169.4562360829659,18.752515445036394,176,97,4.295953829656117,23,323,38,Ropa,Primavera,37.33004876026872
41.528197999321236,9.35238359286178,316,102,1.8849181010100398,16,131,55,Hogar,Verano,90.66258517752354
158.38960821999189,21.189706075213078,167,103,1.8532575659968349,22,76,49,Deportes,Primavera,41.799614553004574
64.44195717852936,2.463737973691964,407,102,2.3098272961109285,17,14,54,Deportes,Verano,48.91145272705799
68.22925313261588,5.8441435514533735,28,96,4.428953471299884,26,254,43,Deportes,Verano,84.1544795348823
136.39967841643977,0.39755582949191903,482,100,3.674516136042257,15,320,59,Ropa,Primavera,0.0
31.164512605465994,22.488603366115708,143,115,2.6845028692302173,17,275,54,Deportes,Verano,110.07155389118643
136.32576527262592,28.436943140652446,214,107,2.2839306091041824,20,180,51,Electronica,Invierno,46.596306596094024
178.6927906084823,23.061330055888256,460,85,2.376685686008055,32,358,50,Electronica,Otoño,28.67728875973652
142.2991409647272,5.186133427600566,153,98,3.481255514531249,17,155,46,Hogar,Primavera,10.94370100572027
93.66229656642773,8.51573588968174,309,109,1.0275886041587077,23,291,61,Hogar,Verano,28.87988288514477
93.2607330316727,20.13534834664572,385,100,1.6710482312735833,21,9,50,Deportes,Verano,83.05130841610752
155.36825809546824,9.283398728106423,499,106,4.213632987629319,24,362,43,Deportes,Otoño,40.660104337218044
117.47198023291773,12.204553694911835,455,99,1.6696495934115552,23,342,44,Deportes,Verano,2.974542008365276
26.131791006445344,7.674118955135319,259,97,4.347730922559169,32,41,48,Electronica,Verano,94.61409334708748
120.70750669366689,16.026802561341075,200,79,2.2909134735928025,11,71,56,Deportes,Invierno,13.26565121380554
164.82030354974785,26.084288731850858,258,103,4.8575931953731795,18,43,41,Ropa,Primavera,54.310606684350084
74.04261285504589,7.190784911413159,371,115,1.6997855506797959,18,340,45,Ropa,Verano,34.13082180433539
186.239550119324,15.886116994783297,414,112,1.1684787228424725,23,320,46,Deportes,Invierno,0.0
152.63623006520191,19.950109473203142,457,110,4.260516096402993,22,33,42,Ropa,Invierno,46.27648717019316
119.07212677849324,0.1972747595442781,48,84,2.0253538191669747,23,45,38,Deportes,Verano,25.82379800928579
152.8123578706545,7.5891828543427575,194,120,1.4809118501834484,20,106,59,Ropa,Verano,0.0
25.03830254025899,17.01802267416908,309,107,4.563340684921117,19,140,46,Electronica,Primavera,85.2187562464255
173.28392437931618,24.75598514198026,197,106,3.656245230475578,15,28,55,Deportes,Invierno,31.36397715576796
166.085781508106,6.838844312077599,231,115,1.161599617510526,17,236,52,Electronica,Invierno,0.0
182.8756153259397,26.96543208963903,278,96,1.616757934249068,21,18,39,Deportes,Otoño,11.518310994199119
34.4399275267822,24.736963650649773,114,114,3.9649745988525806,13,268,48,Electronica,Otoño,101.91178212454543
25.53821654785719,11.822243884935967,482,84,4.544562903246188,25,146,53,Deportes,Verano,90.88807176579957
36.29895882850206,24.40424809730323,310,89,2.9359893981525977,12,304,51,Hogar,Invierno,98.42774907927043
85.88195491953202,25.477457228600173,69,91,4.863119827470547,19,66,52,Hogar,Otoño,61.062341354894144
90.61830360538846,8.449806665922178,44,108,2.6757477167727317,22,297,49,Ropa,Invierno,23.92249461784752
116.82149195887207,3.4545399180132574,75,109,4.747630143571007,23,167,59,Ropa,Otoño,42.96818281430798
33.22627443017596,3.0275655712370098,350,95,2.275742218087227,26,25,39,Electronica,Primavera,79.58505305846978
48.265905262460464,26.422503994233324,35,112,3.085988525672171,15,34,49,Deportes,Invierno,125.65398185639748
164.2124261739641,14.832066457171694,268,89,1.1393139145541662,23,35,48,Deportes,Invierno,0.0
98.91763907078239,20.14357906100635,140,99,3.853810256381447,16,282,49,Electronica,Otoño,68.01308457657416
163.50825980188594,11.70173773576063,281,103,3.5848374014301525,15,167,64,Electronica,Verano,28.114431187867897
11.411011923476476,23.407564976144865,65,108,2.261788063092123,25,343,38,Ropa,Verano,90.41384500198953
114.80261793665704,24.72639562715124,114,104,1.1592899367514962,25,241,46,Electronica,Primavera,10.98527860814658
187.06710813456885,26.77607129619826,428,84,4.716261927787927,19,294,52,Electronica,Otoño,38.88680485729522
120.61333723771531,19.253094384272842,114,113,2.80823559442121,15,354,38,Ropa,Invierno,22.086662158213308
49.15818821460209,26.763612105699305,277,100,3.3022176943618162,23,132,50,Electronica,Verano,86.91363352197747
146.37393683311595,26.005593085510803,264,87,2.5418090807336116,21,40,48,Ropa,Primavera,58.199551870426625
82.00731144279436,8.149311854461912,91,101,2.5402958350650517,19,278,46,Hogar,Verano,48.672475706589495
136.99294997929735,17.656436534434203,239,93,1.7825786769726966,14,285,50,Hogar,Verano,0.0
15.570747349816543,7.864761768231251,104,88,2.9808185738047244,26,64,50,Deportes,Verano,70.32560823191331
130.82106827675767,19.13457471989949,201,86,4.587986031822909,15,84,51,Hogar,Verano,76.97513735725697
16.11760763820556,26.91442554580158,317,96,4.947948638634292,21,109,45,Electronica,Invierno,137.210486134205
151.50832447693554,14.494188062763445,369,99,4.060362841447496,23,152,58,Ropa,Otoño,29.24489638496944
99.85347042530647,24.736805098902522,469,105,4.919876239579278,19,60,48,Electronica,Verano,74.087852646533
33.1333275398802,0.5131358486567272,81,107,3.503116972394557,16,143,66,Deportes,Primavera,80.47434938088333
113.10082589981613,26.0143028145584,123,107,1.7540947392258386,26,291,48,Hogar,Verano,71.79672938802943
22.687144212750894,28.326094915006596,17,92,4.47560909911649,16,198,53,Hogar,Otoño,138.08401360267933
134.1393255570777,9.402192524304988,188,87,4.4123144551024,20,31,51,Ropa,Primavera,27.546267628621298
199.25640219988682,21.28936537890335,347,106,2.8252231647258905,12,163,48,Electronica,Verano,23.74530334147739
156.18549404405283,24.576928151835126,348,103,3.360182950921618,15,310,45,Ropa,Primavera,63.442427548243906
119.01708159517665,3.7280390624957804,474,98,3.172225117687762,18,53,52,Deportes,Otoño,18.823847283339756
29.500699250051213,12.433377956716999,202,108,3.4223071174337982,17,144,48,Deportes,Verano,78.29772508941029
142.96847420685378,6.197502200222105,316,113,3.924855324612371,15,354,46,Deportes,Otoño,0.0
135.6218947923069,22.396766930309287,177,111,3.866313490467888,20,360,38,Deportes,Verano,33.92879268069255
19.3284548183275,12.177444822010138,195,92,4.26686834062414,28,93,60,Electronica,Invierno,98.23495925888137
160.53686735047222,0.004078264416230715,292,105,1.6620469676433927,25,97,58,Hogar,Invierno,0.0
108.55615226919598,7.879009896364456,43,112,3.189620838465254,14,278,38,Ropa,Verano,35.27912946394783
90.91486189798462,6.0990734944837035,346,92,1.4346494718557579,18,179,54,Hogar,Verano,50.18924050877011
159.75556298427844,2.2430474369805165,103,99,3.761338362691778,24,217,44,Deportes,Otoño,0.0
88.19815240967905,15.92451560854693,2,82,4.350557329534627,22,197,50,Deportes,Primavera,49.96793629034204
101.39499234597918,10.108345490230834,410,95,3.6932927599551784,9,329,53,Deportes,Primavera,62.01637082481837
44.50948010802668,6.567941972179114,406,104,3.4504699838598505,21,294,49,Ropa,Invierno,50.14499076017239
71.05059090622144,28.099994969591247,497,92,2.206715091209817,23,41,51,Electronica,Invierno,70.49590121798218
170.65126934688806,9.713343811620403,116,98,4.5664475660148405,20,298,43,Deportes,Primavera,27.904259764968383
45.51171229607591,3.8310774119729665,65,103,2.660987388236174,20,225,44,Deportes,Primavera,31.616426948224735
89.28530157163539,15.695349630828915,426,84,4.814568321106917,23,96,61,Hogar,Verano,99.10608317521626
197.9165564051069,26.77008484763749,194,99,4.878408129760151,25,21,57,Ropa,Otoño,83.39517894802711
54.953964224048676,23.338734774829277,103,102,1.9872540376638907,19,221,47,Electronica,Invierno,91.67019449118186
184.19814325837748,4.445676485776856,312,110,3.9054283809668293,20,341,43,Hogar,Verano,27.016548879165192
184.49551888307028,8.969416054923581,349,97,1.445814414728238,12,158,52,Hogar,Primavera,0.0
27.346305018608344,7.115059089636876,76,98,4.61977645688814,25,78,61,Hogar,Invierno,85.34412023411238
98.09401772824805,27.82907986596468,391,91,1.526008098438722,20,91,45,Electronica,Primavera,33.37870998019918
105.42110371132955,8.378602336726146,466,118,1.5118673999310168,17,239,39,Ropa,Invierno,19.813788890278925
69.59710050990422,5.08145378826563,492,101,4.338250511040674,23,130,42,Hogar,Verano,70.81352521024628
18.99451207517003,13.653514782381338,434,95,1.7677505185594304,26,142,50,Electronica,Primavera,95.1457583846824
55.92027107662559,18.353432342306707,216,93,2.870589099848816,19,11,58,Ropa,Verano,126.64135479150427
28.150631895518575,4.755366932912088,71,115,1.8128586763926555,20,211,51,Ropa,Primavera,36.54771863867235
55.26748208535824,0.7353181576984957,492,109,3.5373535721689837,24,321,50,Electronica,Otoño,18.093504585957874
163.48030639512965,2.8429504856119236,419,118,3.8126251875656054,21,133,59,Electronica,Primavera,5.612635925036469
180.0458746983422,19.52843199647309,492,92,2.6725711687989047,18,104,54,Electronica,Invierno,54.70047867341648
18.21234949513289,4.903450731847342,318,73,3.9367699579921642,15,355,47,Electronica,Verano,69.53786794533059
67.36989888991661,7.765302606750161,412,98,1.4272535849911483,18,290,56,Electronica,Invierno,30.17678513037157
196.31061773291466,20.271562451293878,352,71,4.430748652534191,24,335,47,Electronica,Invierno,50.24978200812599
112.50591628520971,26.140863088111328,217,86,3.9214302067509315,29,45,51,Ropa,Invierno,118.23198750522626
128.9987787248727,28.580151623452608,107,93,1.622854514529533,21,309,48,Ropa,Otoño,76.96775421840974
11.053627597311863,11.507483835142981,314,106,1.832508569703668,34,125,52,Hogar,Otoño,90.12973980909474
102.13279425408626,6.791144164213971,277,97,2.4423264647369924,23,91,36,Deportes,Invierno,13.370957750466637
197.7824215782536,22.17396822493132,68,102,3.610094124539461,20,102,41,Ropa,Otoño,43.69649965752454
81.28525022173164,21.37271726054107,418,98,3.81035277039727,29,200,53,Electronica,Invierno,55.965748757835655
28.437250141383632,29.232677602457144,128,110,4.741314787090575,20,249,48,Deportes,Verano,125.55438792503155
97.7626646980052,2.9366410593769485,496,94,2.350619991580022,21,56,47,Ropa,Primavera,2.7942672016416097
192.97084853852905,26.344330460876233,483,106,2.622189288954117,17,51,42,Hogar,Otoño,8.345469176935467
74.94781657735312,5.269807212454042,474,116,3.8095532246961588,19,106,36,Deportes,Invierno,66.57143105140699
161.7953193108525,22.420061849710983,432,81,2.4555734579724966,15,212,51,Hogar,Primavera,0.0
161.78080293048177,29.862758917549048,148,108,3.725247079807333,19,360,56,Deportes,Invierno,38.78110615584685
49.56717638039796,6.953353284262368,10,85,3.2301095284176564,16,269,47,Hogar,Otoño,59.07733248779167
94.23986334223024,22.26539386951534,65,79,1.5787677162776186,18,165,50,Deportes,Verano,56.48966056034493
145.96424227931792,23.22472570836432,321,104,2.65191424103563,16,148,43,Hogar,Primavera,17.222437700178833
87.99875922864629,8.42878101753819,191,105,1.147247486268578,24,347,60,Ropa,Primavera,0.0
46.29132152038001,27.63691414116194,266,106,4.209866876362405,23,141,45,Ropa,Otoño,102.21565135508183
193.82391829321952,2.089920192706126,392,94,4.757991179968462,14,228,46,Deportes,Otoño,0.0
133.64256963049576,6.866398781122481,129,90,4.520587766775836,19,151,41,Electronica,Primavera,0.0
174.4373717893509,8.837382113288976,483,97,2.6158269152036993,14,358,41,Hogar,Invierno,11.535490194899666
14.796047981932299,2.701603157800141,259,93,1.7743642618076332,16,43,62,Ropa,Primavera,31.678379562009702
60.7121048103156,7.357565530867741,334,92,2.584318734916167,27,35,52,Hogar,Otoño,91.5421285576517
105.39350906208114,23.614901693573085,209,86,2.064108147518712,20,326,42,Ropa,Verano,63.14658720501631
22.815240674709827,8.01700630668514,90,120,4.793593402278134,17,85,47,Hogar,Invierno,92.22135051840188
198.67631960801043,15.198471141098336,375,110,3.4705463363642473,25,59,46,Hogar,Primavera,0.0
54.92785527762549,4.060617276847186,376,106,2.9789197418133555,22,359,41,Hogar,Verano,39.889462786151334
81.11551464563513,17.750613110262602,93,102,3.197302295381545,18,338,58,Hogar,Invierno,68.16861000710142
50.662263832585786,18.32611046426952,234,122,1.580357729426546,13,358,60,Hogar,Primavera,80.50914771937775
30.034714560035656,6.547826118479662,71,84,4.653110129112118,20,91,44,Electronica,Otoño,57.897772310083276
54.17115926480479,2.239538169742983,118,105,1.4300202181979058,15,157,57,Hogar,Primavera,38.72414196256191
