duration,credit_amount,installment_rate,residence_since,age,num_credits,num_liable,debt_to_income_ratio,num_previous_loans,monthly_income,credit_duration_ratio,age_employment_interaction,bmi,overall_stability,financial_pressure,status_account,savings,employment_since,payment_behavior,credit_history_all_paid_this_bank,credit_history_critical_account,credit_history_delay_in_past,credit_history_existing_paid_duly,credit_history_no_credits_all_paid,purpose_business,purpose_car_new,purpose_car_used,purpose_education,purpose_furniture_equipment,purpose_others,purpose_radio_television,purpose_repairs,purpose_infrequent_sklearn,personal_status_female_divorced_married,personal_status_male_divorced_separated,personal_status_male_married_widowed,personal_status_male_single,other_debtors_co_applicant,other_debtors_guarantor,other_debtors_none,property_building_society_savings,property_car_or_other,property_missing,property_no_property,property_real_estate,other_installments_installment_bank,other_installments_installment_stores,other_installments_no_installment,housing_for_free,housing_own,housing_rent,job_highly_qualified,job_skilled_employee,job_unemployed_unskilled,job_unskilled_resident,telephone_has_telephone,telephone_no_telephone,foreign_worker_foreign_worker_no,foreign_worker_foreign_worker_yes,gender_Female,gender_Male,high_risk_profile,credit_experience,target
-0.7229788139749421,0.4477165982168158,-0.9623914243901985,1.0800103981283797,0.8296507890515533,-0.7623672489240259,0.0,0.12677597242940072,0.40350628788547294,0.0,1.3101845106275858,1.2705518350887754,0.32085826353998775,1.5335431304542015,-0.20717399890763116,4.0,2.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1,0
1.2332166984717383,-0.05209052112698187,-0.09565011680560226,-0.7813628952866436,1.295167303382672,1.2757387876645758,0.0,-1.1060228012505327,-1.8772999880755807,0.0,-1.2650079783602812,0.09431979927894686,1.1591324800385472,-0.6983732062182477,-0.9590146287404464,1.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,0,0
-0.8594424188572324,1.5575231693472245,-1.6123851656168589,1.0800103981283797,0.5924164362440275,1.2757387876645758,0.0,-0.9825755130983038,0.9015805613081644,0.0,1.8595231067323696,-0.1460394123613023,0.346124473917503,0.44476109825638027,-1.4918325073277134,4.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0,1,0
1.7738248409839954,1.3199801058860134,0.9787807761787297,1.0800103981283797,1.7636583401876318,1.2757387876645758,0.0,1.044866207945141,-0.8916882982457234,0.0,-0.07340168096186712,1.8288116672765138,-1.6167069905971378,1.5335431304542015,1.3690121176915326,1.0,2.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0,1,1
1.2332166984717383,-1.2945669620179645,0.9787807761787297,1.0800103981283797,0.32592947679550044,-0.7623672489240259,0.0,-1.2968481362585684,0.40350628788547294,0.0,-2.829478705213606,1.0300421397209125,0.9655872856537794,1.5335431304542015,-0.9734325584197375,4.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1,1,0
-0.36060225658302,-0.7443780064062753,0.9787807761787297,-0.7813628952866436,0.6744747141981192,-0.7623672489240259,0.0,-1.3811171298995792,2.105524469339009,0.0,-0.6434150328508106,-0.12053578392601788,1.255102847030333,-0.6983732062182477,-1.0926162690135872,4.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,0
1.2332166984717383,0.5643162966626499,-1.6123851656168589,-0.7813628952866436,0.41836993827594615,-0.7623672489240259,0.0,0.10964549678001537,-0.17726132382146725,0.0,-0.4960523735819961,-0.19818170762839357,1.912793365242101,-0.6983732062182477,-0.8953928969244138,1.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1,0
0.21944571413397643,0.2986717306340761,-0.09565011680560226,-0.7813628952866436,-0.5840950782857183,1.2757387876645758,0.0,-0.46337820668117263,-0.8916882982457234,0.0,0.11652127376844817,-0.455226136991611,0.6711030837623456,-0.6983732062182477,-0.28705381276328973,4.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,0
-0.7229788139749421,0.5277764549831647,-0.9623914243901985,0.12556492694877255,1.0425690461857666,-0.7623672489240259,0.0,0.6774169947736067,-0.17726132382146725,0.0,1.4139389734655727,-0.8037691580027772,-1.3882974250620297,-0.6983732062182477,0.253334580130957,4.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
1.7738248409839954,1.6476973596525806,-0.9623914243901985,1.0800103981283797,0.41836993827594615,-0.7623672489240259,0.0,1.044866207945141,0.40350628788547294,0.0,0.3226947425457581,0.7218369504271654,-0.832945349863986,0.9949899660888244,0.5673924681196638,1.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1,1
-1.1637412109645915,0.15457917018556455,-1.6123851656168589,-0.7813628952866436,-0.0863399864361351,-0.7623672489240259,0.0,-0.24777859344819564,0.40350628788547294,0.0,1.4491295971673086,-0.33595819349571765,0.44680078418452135,-0.6983732062182477,-1.104152068383459,4.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1,0
1.0624484176455222,-0.05150184495787054,0.9787807761787297,1.0800103981283797,1.7636583401876318,1.2757387876645758,0.0,1.5272802151024607,-0.8916882982457234,0.0,-1.1150646795999728,1.8288116672765138,-1.7033507898683506,1.5335431304542015,1.6342054618413866,2.0,2.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
-1.7336239429238098,-0.8941818478862432,-1.6123851656168589,-1.6281491147872547,-0.7254702058476966,1.2757387876645758,0.0,-0.9825755130983038,0.9015805613081644,0.0,0.7740687462324995,-0.48652524614164255,0.06600240819292505,-1.2968330969361122,-1.4918325073277134,4.0,3.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0,1,0
0.46085185497412134,-0.6106907768532287,0.9787807761787297,0.12556492694877255,0.5071201224799787,-0.7623672489240259,0.0,-0.47850944288628744,-0.17726132382146725,0.0,-1.279938138873789,-0.9202482164608093,-1.5592487345273,-0.6983732062182477,0.024933329366668124,4.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,0
-0.051311292502123004,0.3023778041711615,-0.9623914243901985,1.0800103981283797,0.6744747141981192,-0.7623672489240259,0.0,-1.1848176238443557,-0.17726132382146725,0.0,0.39472494127334934,0.8309729297203913,-0.832945349863986,0.9949899660888244,-1.3020580609373078,2.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0,1,0
-0.051311292502123004,0.38734567052840235,-0.9623914243901985,-0.7813628952866436,-1.2010577320194744,-0.7623672489240259,0.0,1.2069268389312569,-0.8916882982457234,0.0,0.5035100954165803,-0.5845507913878224,0.5468649542262104,-0.6983732062182477,0.7090518023517733,1.0,2.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1,1
-0.36060225658302,-0.26815854399343403,0.9787807761787297,-0.7813628952866436,0.22953917600222315,-0.7623672489240259,0.0,-0.8468426758746328,-1.8772999880755807,0.0,-0.019831906012244997,0.9877857550760687,-0.5362736532775751,0.44476109825638027,-0.3920273015349062,4.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,0,0
-0.7229788139749421,-1.0763652099550467,-0.9623914243901985,-0.7813628952866436,-0.874883371071976,-0.7623672489240259,0.0,-0.7178622438178529,-0.17726132382146725,0.0,-0.6955133603469938,-0.5184851748213164,-0.21913162581459986,-0.6983732062182477,-0.9093557857637461,4.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,0
1.7738248409839954,1.4590319457318273,-0.09565011680560226,-0.7813628952866436,-0.20170388462955,-0.7623672489240259,0.0,1.5576767340258377,0.40350628788547294,0.0,0.09492646013524841,-0.36494672787303994,-0.37688290691870385,-0.6983732062182477,1.4669854102219706,1.0,2.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
-1.7336239429238098,0.291697767389235,-1.6123851656168589,-0.7813628952866436,-0.0863399864361351,-0.7623672489240259,0.0,-1.3281676406372573,-0.17726132382146725,0.0,1.8595231067323696,-0.33595819349571765,0.42168958572865545,-0.6983732062182477,-1.6588406851559672,4.0,4.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
1.2332166984717383,0.4952085480510636,0.9787807761787297,-0.7813628952866436,0.8296507890515533,-0.7623672489240259,0.0,1.3961558076057077,-0.17726132382146725,0.0,-0.044659094677175416,1.2705518350887754,0.09167068097484311,0.44476109825638027,1.6230439035528061,1.0,0.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0,1,1
-0.8594424188572324,-0.16085878231189865,-1.6123851656168589,-0.7813628952866436,-0.5840950782857183,-0.7623672489240259,0.0,-0.540034865958699,2.105524469339009,0.0,0.6718145236241758,0.6705625873448797,1.5399206590085341,0.44476109825638027,-1.264313684544022,4.0,5.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,0
-1.3355287675170364,-1.297401019160528,-0.09565011680560226,-0.7813628952866436,-0.874883371071976,-0.7623672489240259,0.0,-0.20038120218007352,-1.8772999880755807,0.0,-0.044659094677175416,-1.1519620505745598,-0.19299520762352843,-1.2968330969361122,-0.10432579230477446,2.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0
-0.7229788139749421,-0.5371203254508954,-0.9623914243901985,0.12556492694877255,-0.32278654037395577,-0.7623672489240259,0.0,-0.8913149866202413,-1.8772999880755807,0.0,0.020749092663724638,-0.39446858284433534,-0.03708695069390616,-0.11891400328493094,-1.054620986907094,1.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0
-0.8594424188572324,-1.6443113289072164,0.9787807761787297,-0.7813628952866436,-0.7254702058476966,-0.7623672489240259,0.0,1.0785407908089726,0.40350628788547294,0.0,-1.308543692502665,0.3162711469857708,-1.080198303718355,-0.11891400328493094,1.3939442417253678,1.0,2.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0,1,1
1.7738248409839954,1.6822167566226214,-0.9623914243901985,-0.7813628952866436,1.2350195903423622,-0.7623672489240259,0.0,0.06906247855891554,1.7405093831453358,0.0,1.151340790793354,0.07161891089855567,0.11729777631724908,-0.6983732062182477,-0.2551143796415259,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,0
1.2332166984717383,0.1109859288307306,-0.09565011680560226,-0.7813628952866436,-0.7254702058476966,1.2757387876645758,0.0,-1.125515078528163,-0.17726132382146725,0.0,-1.0609324893422103,-0.48652524614164255,1.0868064631080416,-0.6983732062182477,-0.10432579230477446,4.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1,0
